Criação das árvores ordenadas:
n_persons	index	time        
65536    	0    	7.029100e-02
65536    	1    	8.740140e-02
65536    	2    	7.964970e-02
65536    	3    	7.088050e-02

Procura de nós nas árvores:
n_persons	index	time        
65536    	0    	6.509650e-02
65536    	1    	1.009216e-01
65536    	2    	8.997970e-02
65536    	3    	5.475210e-02

Maior profundidade das árvores:
n_persons	index	time        	depth
65536    	0    	3.868900e-03	40   
65536    	1    	4.124100e-03	39   
65536    	2    	4.231300e-03	36   
65536    	3    	4.162800e-03	37   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 
65536    	0    	3.355200e-03	1     	2     	4     	8     	16    	31    	61    	110   	204   	331   	544   	850   	1248  	1752  	2258  	2736  	3192  	3651  	4082  	4433  	4656  	4803  	4775  	4556  	4191  	3772  	3342  	2800  	2172  	1667  	1193  	829   	519   	328   	201   	107   	59    	33    	13    	5     	1     
65536    	1    	3.195300e-03	1     	2     	4     	8     	16    	32    	63    	124   	233   	423   	736   	1146  	1663  	2272  	2951  	3728  	4464  	5125  	5681  	5925  	5886  	5522  	4958  	4075  	3287  	2469  	1783  	1217  	763   	448   	246   	130   	73    	41    	20    	11    	5     	3     	1     	1     	nan   
65536    	2    	3.956300e-03	1     	2     	4     	8     	16    	31    	61    	117   	226   	417   	722   	1226  	1877  	2763  	3737  	4765  	5569  	6044  	6230  	6059  	5585  	4889  	4085  	3193  	2427  	1831  	1341  	920   	604   	380   	225   	108   	46    	15    	9     	2     	1     	nan   	nan   	nan   	nan   
65536    	3    	1.232300e-02	1     	2     	4     	8     	16    	32    	64    	122   	237   	416   	714   	1151  	1779  	2572  	3523  	4490  	5264  	5910  	6168  	6124  	5714  	5107  	4246  	3507  	2697  	1977  	1364  	925   	595   	370   	220   	118   	58    	20    	11    	6     	3     	1     	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Adams                     	11207 Brooklyn (Kings county)                                  	7459 635 865     	435-18-4995            
932     	John Roman                     	725 Caguas (Caguas county)                                     	5387 548 929     	201-77-1308            
933     	John Roman                     	91342 Sylmar (Los Angeles county)                              	8642 237 022     	374-68-8796            
934     	John Rosales                   	33125 Miami (Miami-Dade county)                                	1906 504 471     	780-84-6724            
935     	John Rosales                   	75034 Frisco (Collin county)                                   	1458 665 755     	910-67-1459            
936     	John Rosario                   	11746 Huntington Station (Suffolk county)                      	9084 579 295     	871-81-5653            
937     	John Rose                      	92154 San Diego (San Diego county)                             	6463 464 961     	911-36-7555            
938     	John Ross                      	10468 Bronx (Bronx county)                                     	6488 066 533     	145-28-5476            
939     	John Ross                      	76137 Fort Worth (Tarrant county)                              	2325 508 660     	188-78-7199            
940     	John Ross                      	95828 Sacramento (Sacramento county)                           	3068 898 406     	629-26-4019            
941     	John Roth                      	77459 Missouri City (Fort Bend county)                         	2302 727 703     	776-90-4806            
942     	John Rowe                      	10002 New York City (New York county)                          	8271 898 009     	752-59-9961            
943     	John Rowe                      	30127 Powder Springs (Cobb county)                             	3645 741 281     	399-24-3993            
944     	John Rubio                     	33025 Hollywood (Broward county)                               	6085 516 481     	620-56-1923            
945     	John Ruiz                      	92335 Fontana (San Bernardino county)                          	6826 751 577     	702-57-0477            
946     	John Ruiz                      	92563 Murrieta (Riverside county)                              	7481 416 486     	621-45-5775            
947     	John Rush                      	92504 Riverside (Riverside county)                             	2623 804 488     	881-32-7918            
948     	John Russell                   	33411 West Palm Beach (Palm Beach county)                      	2992 988 169     	579-23-8274            
949     	John Salas                     	22193 Woodbridge (Prince William county)                       	4453 288 248     	034-76-8918            
950     	John Salas                     	92154 San Diego (San Diego county)                             	5105 589 727     	265-81-1539            
951     	John Salazar                   	10468 Bronx (Bronx county)                                     	2151 361 212     	570-12-2079            
952     	John Salazar                   	90631 La Habra (Orange county)                                 	9387 331 675     	663-32-7177            
953     	John Salazar                   	90650 Norwalk (Los Angeles county)                             	4686 509 100     	772-44-5694            
954     	John Salinas                   	95020 Gilroy (Santa Clara county)                              	9897 073 281     	116-29-6787            
955     	John Sanchez                   	11220 Brooklyn (Kings county)                                  	5239 841 075     	270-12-6534            
956     	John Sanchez                   	27406 Greensboro (Guilford county)                             	9537 353 255     	405-58-1818            
957     	John Sanchez                   	32765 Oviedo (Seminole county)                                 	6869 021 401     	709-08-5598            
958     	John Sanchez                   	34787 Winter Garden (Orange county)                            	3159 575 144     	836-60-4245            
959     	John Sanchez                   	60609 Chicago (Cook county)                                    	7192 119 850     	398-45-9227            
960     	John Sanchez                   	73099 Yukon (Canadian county)                                  	9258 948 604     	429-97-3038            
961     	John Sanchez                   	926 San Juan (San Juan county)                                 	6876 321 811     	523-42-9413            
962     	John Sanchez                   	92677 Laguna Niguel (Orange county)                            	8879 638 897     	401-02-7666            
963     	John Sanchez                   	94509 Antioch (Contra Costa county)                            	9488 558 965     	710-31-9221            
964     	John Sandoval                  	11435 Jamaica (Queens county)                                  	9630 598 319     	340-17-2145            
965     	John Sandoval                  	30135 Douglasville (Douglas county)                            	2117 761 768     	981-64-9637            
966     	John Santana                   	60085 Waukegan (Lake county)                                   	2238 001 610     	895-28-1459            
967     	John Santana                   	72401 Jonesboro (Craighead county)                             	7814 054 056     	395-48-3971            
968     	John Santiago                  	91761 Ontario (San Bernardino county)                          	1398 603 377     	451-66-0695            
969     	John Santos                    	85281 Tempe (Maricopa county)                                  	8703 672 156     	276-55-7437            
970     	John Saunders                  	91761 Ontario (San Bernardino county)                          	2387 925 039     	945-78-0454            
971     	John Schmidt                   	84043 Lehi (Utah county)                                       	1620 270 039     	871-51-4255            
972     	John Schmidt                   	94112 San Francisco (San Francisco county)                     	3602 961 121     	336-63-9131            
973     	John Schneider                 	11372 Jackson Heights (Queens county)                          	2392 661 513     	861-59-8429            
974     	John Schneider                 	92020 El Cajon (San Diego county)                              	4592 953 239     	498-67-6760            
975     	John Schroeder                 	91331 Pacoima (Los Angeles county)                             	8228 020 538     	634-71-6397            
976     	John Schwartz                  	78753 Austin (Travis county)                                   	7721 322 862     	171-93-6635            
977     	John Scott                     	11717 Brentwood (Suffolk county)                               	4183 487 720     	912-18-5935            
978     	John Scott                     	32244 Jacksonville (Duval county)                              	2441 035 625     	075-95-3346            
979     	John Scott                     	77379 Spring (Harris county)                                   	7967 378 911     	008-58-9723            
980     	John Scott                     	95020 Gilroy (Santa Clara county)                              	1444 707 954     	257-65-2175            
981     	John Sharp                     	75035 Frisco (Collin county)                                   	4087 092 584     	349-34-8559            
982     	John Sharp                     	77373 Spring (Harris county)                                   	9267 732 257     	617-27-8545            
983     	John Sharp                     	85326 Buckeye (Maricopa county)                                	3896 342 940     	399-72-8498            
984     	John Shaw                      	79936 El Paso (El Paso county)                                 	8198 398 338     	277-80-5704            
985     	John Shepherd                  	75228 Dallas (Dallas county)                                   	3987 669 817     	770-79-3966            
986     	John Shepherd                  	93727 Fresno (Fresno county)                                   	2535 350 644     	444-73-0948            
987     	John Sherman                   	90037 Los Angeles (Los Angeles county)                         	9890 585 745     	997-48-5923            
988     	John Shields                   	40475 Richmond (Madison county)                                	1703 353 718     	354-02-0911            
989     	John Short                     	73160 Oklahoma City (Cleveland county)                         	1336 553 396     	478-36-8356            
990     	John Silva                     	75228 Dallas (Dallas county)                                   	1706 898 018     	251-25-4938            
991     	John Silva                     	78574 Mission (Hidalgo county)                                 	8644 425 194     	188-65-0365            
992     	John Silva                     	87121 Albuquerque (Bernalillo county)                          	4456 311 607     	092-60-5640            
993     	John Silva                     	93065 Simi Valley (Ventura county)                             	8569 226 677     	736-59-3132            
994     	John Simmons                   	27610 Raleigh (Wake county)                                    	9946 528 141     	386-90-8926            
995     	John Simmons                   	75070 McKinney (Collin county)                                 	8540 821 051     	412-74-1174            
996     	John Simmons                   	92882 Corona (Riverside county)                                	7875 970 181     	548-23-0051            
997     	John Simpson                   	20878 Gaithersburg (Montgomery county)                         	5416 228 755     	848-74-4830            
998     	John Sims                      	6010 Bristol (Hartford county)                                 	1358 424 669     	923-13-6016            
999     	John Sims                      	75056 The Colony (Denton county)                               	2735 265 879     	618-47-0752            
1000    	John Smith                     	10456 Bronx (Bronx county)                                     	2396 370 038     	699-11-7287            
1001    	John Smith                     	11207 Brooklyn (Kings county)                                  	7008 397 016     	393-73-7442            
1002    	John Smith                     	11215 Brooklyn (Kings county)                                  	7932 627 820     	214-01-4554            
1003    	John Smith                     	23462 Virginia Beach (Virginia Beach City county)              	4977 404 348     	853-56-0889            
1004    	John Smith                     	28215 Charlotte (Mecklenburg county)                           	8318 746 032     	492-71-4618            
1005    	John Smith                     	29072 Lexington (Lexington county)                             	9805 998 240     	750-40-9048            
1006    	John Smith                     	30052 Loganville (Gwinnett county)                             	3190 796 852     	794-05-5895            
1007    	John Smith                     	43055 Newark (Licking county)                                  	9665 833 205     	726-29-9314            
1008    	John Smith                     	47906 West Lafayette (Tippecanoe county)                       	6944 145 189     	702-70-2144            
1009    	John Smith                     	60639 Chicago (Cook county)                                    	9008 315 668     	284-98-1294            
1010    	John Smith                     	63376 St. Peters (St. Charles county)                          	4921 701 699     	416-19-9216            
1011    	John Smith                     	7055 Passaic (Passaic county)                                  	9331 162 656     	673-61-1665            
1012    	John Smith                     	75052 Grand Prairie (Dallas county)                            	1442 127 947     	612-84-6447            
1013    	John Smith                     	75070 McKinney (Collin county)                                 	5534 959 016     	701-96-0829            
1014    	John Smith                     	75211 Dallas (Dallas county)                                   	5145 951 735     	211-75-2149            
1015    	John Smith                     	77494 Katy (Fort Bend county)                                  	6869 531 606     	239-19-0252            
1016    	John Smith                     	78245 San Antonio (Bexar county)                               	5195 006 713     	460-69-6673            
1017    	John Smith                     	79924 El Paso (El Paso county)                                 	3463 517 596     	001-74-4829            
1018    	John Smith                     	89031 North Las Vegas (Clark county)                           	6598 050 356     	378-62-6773            
1019    	John Smith                     	90262 Lynwood (Los Angeles county)                             	4537 312 874     	249-37-8923            
1020    	John Smith                     	90262 Lynwood (Los Angeles county)                             	9493 256 901     	102-33-5439            
1021    	John Smith                     	91766 Pomona (Los Angeles county)                              	5838 876 358     	239-18-6250            
1022    	John Smith                     	93536 Lancaster (Los Angeles county)                           	7010 794 115     	839-76-5763            
1023    	John Smith                     	93722 Fresno (Fresno county)                                   	2227 834 553     	469-33-8079            
1024    	John Smith                     	93727 Fresno (Fresno county)                                   	7326 957 629     	084-49-0935            
1025    	John Smith                     	94501 Alameda (Alameda county)                                 	8927 613 806     	755-96-2699            
1026    	John Smith                     	95035 Milpitas (Santa Clara county)                            	8990 008 510     	113-21-1635            
1027    	John Snow                      	30043 Lawrenceville (Gwinnett county)                          	6279 421 692     	424-04-3377            
1028    	John Snyder                    	92345 Hesperia (San Bernardino county)                         	6486 872 198     	466-51-0532            
1029    	John Snyder                    	92503 Riverside (Riverside county)                             	9591 079 468     	043-31-9022            
1030    	John Soto                      	10458 Bronx (Bronx county)                                     	5683 457 160     	010-93-0746            
1031    	John Soto                      	91331 Pacoima (Los Angeles county)                             	3100 485 480     	875-30-4257            
1032    	John Sparks                    	78249 San Antonio (Bexar county)                               	2646 085 657     	182-58-5234            
1033    	John Spence                    	53215 Milwaukee (Milwaukee county)                             	4764 260 681     	466-27-1891            
1034    	John Spencer                   	19124 Philadelphia (Philadelphia county)                       	1489 531 748     	562-47-7874            
1035    	John Stafford                  	95758 Elk Grove (Sacramento county)                            	2190 844 168     	337-86-5014            
1036    	John Stanley                   	93905 Salinas (Monterey county)                                	8596 069 880     	297-74-9497            
1037    	John Stanton                   	27858 Greenville (Pitt county)                                 	2088 565 900     	963-75-7358            
1038    	John Stanton                   	30022 Alpharetta (Fulton county)                               	5965 699 983     	644-38-8236            
1039    	John Steele                    	11211 Brooklyn (Kings county)                                  	4292 114 727     	672-41-1220            
1040    	John Steele                    	11435 Jamaica (Queens county)                                  	8330 477 272     	268-67-4333            
1041    	John Steele                    	78245 San Antonio (Bexar county)                               	9481 308 846     	866-31-9034            
1042    	John Steele                    	91762 Ontario (San Bernardino county)                          	7996 843 157     	518-87-7150            
1043    	John Stephens                  	28173 Waxhaw (Union county)                                    	4227 941 014     	117-92-2587            
1044    	John Stevens                   	43055 Newark (Licking county)                                  	6756 182 052     	049-14-7670            
1045    	John Stevens                   	60639 Chicago (Cook county)                                    	2319 700 898     	480-70-7144            
1046    	John Stewart                   	30052 Loganville (Gwinnett county)                             	6491 310 515     	106-54-9409            
1047    	John Stewart                   	33023 Hollywood (Broward county)                               	6128 713 172     	998-42-7758            
1048    	John Stewart                   	91706 Baldwin Park (Los Angeles county)                        	3479 809 779     	936-73-8289            
1049    	John Stewart                   	92114 San Diego (San Diego county)                             	8578 318 910     	736-18-6926            
1050    	John Stokes                    	11219 Brooklyn (Kings county)                                  	8608 572 599     	849-21-7168            
1051    	John Stokes                    	97006 Beaverton (Washington county)                            	1330 012 902     	794-83-5663            
1052    	John Stone                     	34953 Port St. Lucie (St. Lucie county)                        	2784 017 764     	626-14-6565            
1053    	John Strickland                	78640 Kyle (Hays county)                                       	2121 228 361     	035-47-1269            
1054    	John Strickland                	99654 Wasilla (Matanuska-Susitna county)                       	4721 062 383     	763-48-8780            
1055    	John Stuart                    	78045 Laredo (Webb county)                                     	9094 286 898     	055-34-3789            
1056    	John Sullivan                  	7002 Bayonne (Hudson county)                                   	6078 679 855     	551-33-9808            
1057    	John Swanson                   	60402 Berwyn (Cook county)                                     	9979 139 922     	560-71-8394            
1058    	John Tang                      	77084 Houston (Harris county)                                  	7078 046 633     	116-89-7884            
1059    	John Tapia                     	11385 Ridgewood (Queens county)                                	3295 884 251     	136-63-8797            
1060    	John Tate                      	77379 Spring (Harris county)                                   	9883 081 610     	869-73-6108            
1061    	John Tate                      	91709 Chino Hills (San Bernardino county)                      	9158 129 100     	650-23-0932            
1062    	John Taylor                    	10023 New York City (New York county)                          	4748 562 055     	253-92-6604            
1063    	John Taylor                    	10462 Bronx (Bronx county)                                     	1268 501 807     	035-38-4523            
1064    	John Taylor                    	11368 Corona (Queens county)                                   	3427 402 445     	543-18-8283            
1065    	John Taylor                    	28269 Charlotte (Mecklenburg county)                           	4419 401 790     	133-16-0098            
1066    	John Taylor                    	30127 Powder Springs (Cobb county)                             	5411 440 318     	190-15-1585            
1067    	John Taylor                    	34953 Port St. Lucie (St. Lucie county)                        	7585 838 034     	571-39-0097            
1068    	John Taylor                    	60609 Chicago (Cook county)                                    	6555 431 013     	424-56-0369            
1069    	John Taylor                    	75070 McKinney (Collin county)                                 	1048 111 570     	054-46-4877            
1070    	John Taylor                    	89121 Las Vegas (Clark county)                                 	1189 357 957     	994-54-3805            
1071    	John Taylor                    	90042 Los Angeles (Los Angeles county)                         	5543 220 523     	948-35-7233            
1072    	John Taylor                    	91910 Chula Vista (San Diego county)                           	3255 194 708     	741-18-5650            
1073    	John Thomas                    	11235 Brooklyn (Kings county)                                  	4631 774 566     	501-61-4514            
1074    	John Thomas                    	30188 Woodstock (Cherokee county)                              	1322 582 887     	198-03-7524            
1075    	John Thomas                    	30906 Augusta (Richmond county)                                	3527 910 710     	291-54-4138            
1076    	John Thomas                    	33025 Hollywood (Broward county)                               	8872 113 439     	856-91-4564            
1077    	John Thomas                    	72401 Jonesboro (Craighead county)                             	2617 303 495     	134-60-7150            
1078    	John Thomas                    	77429 Cypress (Harris county)                                  	7249 627 694     	299-97-5804            
1079    	John Thomas                    	78613 Cedar Park (Williamson county)                           	1518 499 870     	912-33-4249            
1080    	John Thomas                    	79938 El Paso (El Paso county)                                 	3928 363 754     	884-07-2142            
1081    	John Thomas                    	90037 Los Angeles (Los Angeles county)                         	5304 248 403     	586-64-3862            
1082    	John Thomas                    	953 Toa Alta (Toa Alta county)                                 	9837 450 077     	861-10-1147            
1083    	John Thompson                  	75228 Dallas (Dallas county)                                   	6575 831 858     	382-95-5285            
1084    	John Thompson                  	77840 College Station (Brazos county)                          	5093 897 870     	154-43-7883            
1085    	John Thompson                  	79924 El Paso (El Paso county)                                 	3010 205 298     	042-36-9791            
1086    	John Thompson                  	90262 Lynwood (Los Angeles county)                             	4615 805 336     	698-02-2400            
1087    	John Thompson                  	92404 San Bernardino (San Bernardino county)                   	2644 369 110     	266-67-2349            
1088    	John Todd                      	28269 Charlotte (Mecklenburg county)                           	6732 644 307     	541-33-1878            
1089    	John Todd                      	79936 El Paso (El Paso county)                                 	8999 806 493     	942-64-8144            
1090    	John Torres                    	10027 New York City (New York county)                          	1490 608 925     	078-04-8887            
1091    	John Torres                    	10469 Bronx (Bronx county)                                     	2252 727 712     	493-60-6838            
1092    	John Torres                    	33025 Hollywood (Broward county)                               	7598 932 936     	093-37-4107            
1093    	John Torres                    	44060 Mentor (Lake county)                                     	9079 803 141     	213-86-7441            
1094    	John Torres                    	91730 Rancho Cucamonga (San Bernardino county)                 	5850 933 125     	987-94-0527            
1095    	John Torres                    	926 San Juan (San Juan county)                                 	7742 898 682     	181-58-6455            
1096    	John Torres                    	92804 Anaheim (Orange county)                                  	9757 102 836     	706-37-6348            
1097    	John Torres                    	94544 Hayward (Alameda county)                                 	6819 451 572     	221-53-3083            
1098    	John Torres                    	95076 Watsonville (Santa Cruz county)                          	1751 125 442     	403-03-1604            
1099    	John Torres                    	98052 Redmond (King county)                                    	7430 841 104     	979-43-1560            
1100    	John Travis                    	90001 Los Angeles (Los Angeles county)                         	1404 782 991     	955-30-2142            
1101    	John Trejo                     	32828 Orlando (Orange county)                                  	4996 458 482     	090-80-6556            
1102    	John Trejo                     	60634 Chicago (Cook county)                                    	6382 095 690     	962-67-9192            
1103    	John Trevino                   	75067 Lewisville (Denton county)                               	3523 254 977     	605-10-1701            
1104    	John Trujillo                  	77521 Baytown (Harris county)                                  	9280 340 403     	781-11-0106            
1105    	John Truong                    	91335 Reseda (Los Angeles county)                              	1266 024 347     	169-15-4809            
1106    	John Tucker                    	10025 New York City (New York county)                          	5659 581 212     	506-75-3352            
1107    	John Tucker                    	11373 Elmhurst (Queens county)                                 	4341 674 061     	084-74-4386            
1108    	John Tucker                    	33458 Jupiter (Palm Beach county)                              	3614 148 825     	777-13-9424            
1109    	John Turner                    	33023 Hollywood (Broward county)                               	1710 693 729     	658-40-7237            
1110    	John Underwood                 	90805 Long Beach (Los Angeles county)                          	3250 868 127     	984-99-6098            
1111    	John Valdez                    	78251 San Antonio (Bexar county)                               	1267 733 922     	348-29-2204            
1112    	John Valdez                    	92507 Riverside (Riverside county)                             	6133 871 482     	282-95-6989            
1113    	John Valencia                  	94122 San Francisco (San Francisco county)                     	1546 328 214     	784-17-6784            
1114    	John Valenzuela                	92404 San Bernardino (San Bernardino county)                   	2332 284 784     	441-99-1667            
1115    	John Vargas                    	93307 Bakersfield (Kern county)                                	5587 944 611     	683-22-9003            
1116    	John Vasquez                   	33647 Tampa (Hillsborough county)                              	1477 214 910     	751-08-4076            
1117    	John Vasquez                   	90001 Los Angeles (Los Angeles county)                         	5722 523 801     	039-91-2665            
1118    	John Vasquez                   	91761 Ontario (San Bernardino county)                          	6365 589 636     	992-88-3040            
1119    	John Vaughan                   	11220 Brooklyn (Kings county)                                  	3612 188 002     	630-44-9162            
1120    	John Vaughn                    	90255 Huntington Park (Los Angeles county)                     	4064 532 297     	911-78-3699            
1121    	John Vazquez                   	91911 Chula Vista (San Diego county)                           	1570 854 037     	169-06-2164            
1122    	John Vega                      	10023 New York City (New York county)                          	8738 315 298     	293-84-6803            
1123    	John Vega                      	94541 Hayward (Alameda county)                                 	4169 499 489     	249-01-9060            
1124    	John Velazquez                 	89121 Las Vegas (Clark county)                                 	1032 752 450     	209-27-4537            
1125    	John Ventura                   	77573 League City (Galveston county)                           	3109 927 409     	541-75-9545            
1126    	John Ventura                   	91732 El Monte (Los Angeles county)                            	3288 154 686     	681-41-7205            
1127    	John Vu                        	11375 Forest Hills (Queens county)                             	9433 434 486     	303-22-9618            
1128    	John Wade                      	92627 Costa Mesa (Orange county)                               	4634 633 165     	245-38-4698            
1129    	John Wagner                    	20878 Gaithersburg (Montgomery county)                         	5818 156 483     	848-44-0775            
1130    	John Wagner                    	37211 Nashville (Davidson county)                              	8075 053 625     	773-84-6871            
1131    	John Wagner                    	95111 San Jose (Santa Clara county)                            	5884 129 862     	872-46-1168            
1132    	John Walker                    	33023 Hollywood (Broward county)                               	9428 480 589     	450-64-5279            
1133    	John Walker                    	75056 The Colony (Denton county)                               	5466 137 882     	406-34-8373            
1134    	John Walker                    	75228 Dallas (Dallas county)                                   	4181 283 147     	506-01-7693            
1135    	John Wall                      	11226 Brooklyn (Kings county)                                  	4079 278 852     	347-35-6041            
1136    	John Walter                    	77459 Missouri City (Fort Bend county)                         	2920 367 942     	965-83-4256            
1137    	John Walter                    	89115 Las Vegas (Clark county)                                 	1140 630 960     	401-19-5421            
1138    	John Walters                   	43123 Grove City (Franklin county)                             	4084 609 518     	643-27-0167            
1139    	John Walton                    	92592 Temecula (Riverside county)                              	9578 940 645     	115-02-5679            
1140    	John Ward                      	20878 Gaithersburg (Montgomery county)                         	8807 631 556     	835-41-2321            
1141    	John Ward                      	60617 Chicago (Cook county)                                    	5051 991 978     	243-58-1834            
1142    	John Ward                      	90001 Los Angeles (Los Angeles county)                         	9188 756 019     	349-40-7038            
1143    	John Ward                      	92703 Santa Ana (Orange county)                                	6384 911 543     	611-04-4530            
1144    	John Ware                      	11219 Brooklyn (Kings county)                                  	6778 874 798     	911-56-3410            
1145    	John Ware                      	37211 Nashville (Davidson county)                              	7389 940 422     	531-58-7829            
1146    	John Washington                	10314 Staten Island (Richmond county)                          	6031 198 417     	625-57-1246            
1147    	John Washington                	66062 Olathe (Johnson county)                                  	8896 899 051     	295-66-1966            
1148    	John Washington                	76010 Arlington (Tarrant county)                               	8017 241 117     	169-23-3010            
1149    	John Watkins                   	32244 Jacksonville (Duval county)                              	8740 743 631     	984-63-7750            
1150    	John Watkins                   	78745 Austin (Travis county)                                   	6540 551 797     	223-33-7056            
1151    	John Watkins                   	97006 Beaverton (Washington county)                            	5564 600 775     	113-22-4811            
1152    	John Watson                    	37211 Nashville (Davidson county)                              	3228 757 546     	974-60-9341            
1153    	John Watson                    	90805 Long Beach (Los Angeles county)                          	4806 498 281     	574-50-3378            
1154    	John Watson                    	92335 Fontana (San Bernardino county)                          	4785 082 292     	969-84-5459            
1155    	John Watson                    	94565 Pittsburg (Contra Costa county)                          	4511 052 179     	962-84-8077            
1156    	John Weaver                    	93905 Salinas (Monterey county)                                	9390 513 196     	618-77-3193            
1157    	John Webb                      	44060 Mentor (Lake county)                                     	9979 470 393     	750-13-0007            
1158    	John Webb                      	97007 Beaverton (Washington county)                            	3251 781 989     	116-57-6150            
1159    	John Weber                     	11236 Brooklyn (Kings county)                                  	3593 460 644     	938-49-4379            
1160    	John Welch                     	14850 Ithaca (Tompkins county)                                 	5156 313 719     	506-61-6112            
1161    	John Welch                     	90631 La Habra (Orange county)                                 	6369 846 771     	273-09-8252            
1162    	John Welch                     	92020 El Cajon (San Diego county)                              	6846 337 249     	970-18-3676            
1163    	John Wells                     	53215 Milwaukee (Milwaukee county)                             	7683 300 780     	617-35-9843            
1164    	John Wheeler                   	91910 Chula Vista (San Diego county)                           	9031 002 289     	170-08-3640            
1165    	John White                     	11201 Brooklyn (Kings county)                                  	1562 954 789     	156-64-3645            
1166    	John White                     	30043 Lawrenceville (Gwinnett county)                          	2718 477 109     	243-36-7296            
1167    	John White                     	75067 Lewisville (Denton county)                               	5105 627 976     	629-76-3485            
1168    	John Wilkins                   	44256 Medina (Medina county)                                   	6215 949 424     	783-58-5028            
1169    	John Wilkins                   	77479 Sugar Land (Fort Bend county)                            	2532 477 682     	224-63-9097            
1170    	John Wilkinson                 	11226 Brooklyn (Kings county)                                  	6034 571 400     	748-11-5432            
1171    	John Williams                  	11212 Brooklyn (Kings county)                                  	2980 548 730     	054-92-3993            
1172    	John Williams                  	11236 Brooklyn (Kings county)                                  	9135 038 491     	237-10-3853            
1173    	John Williams                  	20147 Ashburn (Loudoun county)                                 	4463 262 875     	543-30-0773            
1174    	John Williams                  	21234 Parkville (Baltimore county)                             	7660 545 811     	626-43-8678            
1175    	John Williams                  	29485 Summerville (Dorchester county)                          	7133 021 989     	759-60-3786            
1176    	John Williams                  	30281 Stockbridge (Henry county)                               	6365 499 988     	440-64-5670            
1177    	John Williams                  	60657 Chicago (Cook county)                                    	5846 635 589     	024-97-9939            
1178    	John Williams                  	77450 Katy (Harris county)                                     	2731 230 391     	849-93-7570            
1179    	John Williams                  	78046 Laredo (Webb county)                                     	2622 331 474     	665-05-6766            
1180    	John Williams                  	78753 Austin (Travis county)                                   	8307 115 121     	659-39-6717            
1181    	John Williams                  	90262 Lynwood (Los Angeles county)                             	8961 516 235     	970-69-0078            
1182    	John Williams                  	90640 Montebello (Los Angeles county)                          	5573 602 640     	970-46-5380            
1183    	John Williams                  	91766 Pomona (Los Angeles county)                              	5782 825 204     	372-71-9146            
1184    	John Williams                  	92509 Riverside (Riverside county)                             	3411 236 675     	246-51-0500            
1185    	John Williams                  	93065 Simi Valley (Ventura county)                             	7504 405 335     	873-90-0465            
1186    	John Williams                  	93306 Bakersfield (Kern county)                                	6102 081 844     	248-69-2010            
1187    	John Williams                  	94533 Fairfield (Solano county)                                	5001 790 384     	737-64-1795            
1188    	John Williams                  	95123 San Jose (Santa Clara county)                            	6843 596 830     	184-64-2020            
1189    	John Williams                  	95823 Sacramento (Sacramento county)                           	8973 148 867     	361-40-0600            
1190    	John Williamson                	10314 Staten Island (Richmond county)                          	7422 046 003     	165-19-1959            
1191    	John Willis                    	11214 Brooklyn (Kings county)                                  	9909 478 495     	031-62-2848            
1192    	John Willis                    	95127 San Jose (Santa Clara county)                            	1861 276 340     	107-08-5253            
1193    	John Wilson                    	10466 Bronx (Bronx county)                                     	5880 797 832     	112-83-4160            
1194    	John Wilson                    	11219 Brooklyn (Kings county)                                  	6004 593 447     	945-57-1472            
1195    	John Wilson                    	11230 Brooklyn (Kings county)                                  	6763 334 403     	341-37-6635            
1196    	John Wilson                    	38401 Columbia (Maury county)                                  	2356 079 018     	508-30-7358            
1197    	John Wilson                    	60640 Chicago (Cook county)                                    	9850 526 796     	940-85-7435            
1198    	John Wilson                    	60804 Cicero (Cook county)                                     	7600 591 935     	103-79-2428            
1199    	John Wilson                    	78045 Laredo (Webb county)                                     	7209 586 272     	774-90-7751            
1200    	John Wilson                    	78574 Mission (Hidalgo county)                                 	4928 796 705     	407-42-0480            
1201    	John Wilson                    	78577 Pharr (Hidalgo county)                                   	4196 588 056     	719-75-2107            
1202    	John Wilson                    	85281 Tempe (Maricopa county)                                  	6218 241 389     	188-80-9445            
1203    	John Wilson                    	87121 Albuquerque (Bernalillo county)                          	2006 207 342     	553-32-7167            
1204    	John Wilson                    	90250 Hawthorne (Los Angeles county)                           	3876 060 529     	354-89-1567            
1205    	John Wilson                    	92021 El Cajon (San Diego county)                              	6319 470 778     	172-58-6908            
1206    	John Wise                      	37064 Franklin (Williamson county)                             	9672 006 793     	980-60-0946            
1207    	John Wolf                      	11229 Brooklyn (Kings county)                                  	8768 072 114     	681-48-4416            
1208    	John Wolfe                     	37075 Hendersonville (Sumner county)                           	3014 008 487     	078-50-5267            
