Criação das árvores ordenadas:
n_persons	index	time        
131072   	0    	1.524943e-01
131072   	1    	1.847001e-01
131072   	2    	2.013229e-01
131072   	3    	1.610040e-01

Procura de nós nas árvores:
n_persons	index	time        
131072   	0    	1.819032e-01
131072   	1    	1.981311e-01
131072   	2    	1.412904e-01
131072   	3    	1.432064e-01

Maior profundidade das árvores:
n_persons	index	time        	depth
131072   	0    	7.385700e-03	45   
131072   	1    	8.441900e-03	42   
131072   	2    	7.884700e-03	38   
131072   	3    	1.050710e-02	38   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 	lvl41 	lvl42 	lvl43 	lvl44 	lvl45 
131072   	0    	1.288850e-02	1     	2     	4     	8     	16    	31    	61    	116   	218   	379   	630   	1033  	1567  	2294  	3126  	4070  	5080  	6004  	6902  	7820  	8541  	9081  	9329  	9351  	9118  	8579  	7837  	6881  	5870  	4879  	3774  	2845  	2034  	1415  	892   	536   	338   	215   	102   	45    	25    	11    	8     	2     	1     	1     
131072   	1    	8.627700e-03	1     	2     	4     	8     	16    	32    	64    	124   	242   	447   	802   	1343  	2131  	3042  	4212  	5506  	6872  	8296  	9576  	10692 	11335 	11477 	10974 	9967  	8710  	7158  	5642  	4278  	3033  	1976  	1275  	787   	473   	271   	143   	71    	40    	23    	13    	6     	5     	2     	1     	nan   	nan   	nan   
131072   	2    	1.707520e-02	1     	2     	4     	8     	16    	32    	61    	119   	230   	435   	783   	1364  	2248  	3471  	5046  	6832  	8743  	10282 	11314 	11904 	11762 	11148 	10065 	8657  	7079  	5551  	4210  	3206  	2381  	1620  	1040  	682   	411   	192   	104   	44    	14    	8     	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   
131072   	3    	1.854300e-02	1     	2     	4     	8     	16    	32    	64    	123   	243   	442   	789   	1324  	2138  	3251  	4670  	6386  	8137  	9784  	11000 	11696 	11805 	11315 	10413 	9074  	7593  	6192  	4765  	3407  	2370  	1577  	1023  	642   	391   	216   	97    	47    	20    	12    	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Abbott                    	98052 Redmond (King county)                                    	5339 868 545     	597-10-9426            
1843    	John Robinson                  	11368 Corona (Queens county)                                   	6190 232 775     	046-62-9524            
1844    	John Robinson                  	30004 Alpharetta (Fulton county)                               	7095 740 483     	489-06-3534            
1845    	John Robinson                  	33025 Hollywood (Broward county)                               	1693 920 599     	157-56-9217            
1846    	John Robinson                  	43055 Newark (Licking county)                                  	2363 619 080     	372-62-0746            
1847    	John Robinson                  	44256 Medina (Medina county)                                   	3646 534 734     	490-78-5042            
1848    	John Robinson                  	725 Caguas (Caguas county)                                     	9864 051 075     	691-83-7026            
1849    	John Robinson                  	78613 Cedar Park (Williamson county)                           	1643 912 067     	858-58-7730            
1850    	John Robinson                  	78664 Round Rock (Williamson county)                           	4691 661 446     	510-10-0590            
1851    	John Robinson                  	78745 Austin (Travis county)                                   	2442 171 627     	521-45-4603            
1852    	John Robinson                  	8701 Lakewood (Ocean county)                                   	3649 804 594     	161-41-0343            
1853    	John Robinson                  	89108 Las Vegas (Clark county)                                 	8977 450 367     	729-25-5668            
1854    	John Robinson                  	90001 Los Angeles (Los Angeles county)                         	9401 262 643     	071-29-0561            
1855    	John Robinson                  	90019 Los Angeles (Los Angeles county)                         	6741 286 654     	310-83-1629            
1856    	John Robinson                  	90255 Huntington Park (Los Angeles county)                     	2676 657 381     	731-96-5741            
1857    	John Robinson                  	91335 Reseda (Los Angeles county)                              	6005 434 760     	387-45-9228            
1858    	John Robinson                  	93722 Fresno (Fresno county)                                   	8077 388 686     	459-37-8884            
1859    	John Robinson                  	94509 Antioch (Contra Costa county)                            	9218 233 964     	600-20-0640            
1860    	John Robles                    	32218 Jacksonville (Duval county)                              	4566 053 353     	319-88-5871            
1861    	John Robles                    	75056 The Colony (Denton county)                               	5932 998 208     	792-88-7985            
1862    	John Rocha                     	7087 Union City (Hudson county)                                	4205 478 491     	806-70-7401            
1863    	John Rocha                     	97229 Portland (Washington county)                             	1056 346 966     	742-88-6891            
1864    	John Rodgers                   	75070 McKinney (Collin county)                                 	5912 176 398     	072-17-1005            
1865    	John Rodriguez                 	10460 Bronx (Bronx county)                                     	5533 512 601     	945-85-3992            
1866    	John Rodriguez                 	10463 Bronx (Bronx county)                                     	7305 191 584     	295-97-0164            
1867    	John Rodriguez                 	11223 Brooklyn (Kings county)                                  	7330 758 559     	258-39-5107            
1868    	John Rodriguez                 	11355 Flushing (Queens county)                                 	1665 154 820     	160-71-3545            
1869    	John Rodriguez                 	11373 Elmhurst (Queens county)                                 	1097 991 168     	888-22-5040            
1870    	John Rodriguez                 	32765 Oviedo (Seminole county)                                 	5069 811 954     	983-38-2018            
1871    	John Rodriguez                 	60623 Chicago (Cook county)                                    	7457 583 233     	841-37-2744            
1872    	John Rodriguez                 	7002 Bayonne (Hudson county)                                   	1450 729 019     	832-63-3504            
1873    	John Rodriguez                 	75056 The Colony (Denton county)                               	7515 692 253     	699-30-1166            
1874    	John Rodriguez                 	80134 Parker (Douglas county)                                  	6884 590 855     	926-54-2614            
1875    	John Rodriguez                 	90660 Pico Rivera (Los Angeles county)                         	2200 664 991     	893-45-8995            
1876    	John Rodriguez                 	90731 San Pedro (Los Angeles county)                           	5047 705 117     	640-95-7872            
1877    	John Rodriguez                 	91402 Panorama City (Los Angeles county)                       	7083 317 102     	524-18-1238            
1878    	John Rodriguez                 	92345 Hesperia (San Bernardino county)                         	3802 858 960     	348-89-9078            
1879    	John Rodriguez                 	92503 Riverside (Riverside county)                             	6142 542 284     	321-84-6061            
1880    	John Rodriguez                 	94538 Fremont (Alameda county)                                 	2002 372 233     	285-83-2604            
1881    	John Rogers                    	11372 Jackson Heights (Queens county)                          	9459 835 056     	534-97-9023            
1882    	John Rogers                    	95687 Vacaville (Solano county)                                	2611 567 605     	043-12-1459            
1883    	John Rojas                     	77840 College Station (Brazos county)                          	9961 935 963     	898-08-2976            
1884    	John Rojas                     	89123 Las Vegas (Clark county)                                 	3584 271 528     	078-86-3972            
1885    	John Rollins                   	60402 Berwyn (Cook county)                                     	2240 355 314     	869-73-8580            
1886    	John Roman                     	37013 Antioch (Davidson county)                                	6088 969 235     	289-97-9479            
1887    	John Roman                     	725 Caguas (Caguas county)                                     	5387 548 929     	201-77-1308            
1888    	John Roman                     	91342 Sylmar (Los Angeles county)                              	8642 237 022     	374-68-8796            
1889    	John Roman                     	92407 San Bernardino (San Bernardino county)                   	8936 754 640     	203-32-2077            
1890    	John Roman                     	93307 Bakersfield (Kern county)                                	7184 288 406     	150-68-1695            
1891    	John Romero                    	19124 Philadelphia (Philadelphia county)                       	3443 844 887     	955-11-6236            
1892    	John Romero                    	30043 Lawrenceville (Gwinnett county)                          	6714 763 015     	094-47-8338            
1893    	John Romero                    	60623 Chicago (Cook county)                                    	4774 237 217     	537-38-9894            
1894    	John Romero                    	92057 Oceanside (San Diego county)                             	3779 282 326     	485-83-3264            
1895    	John Romero                    	93906 Salinas (Monterey county)                                	5189 810 282     	827-44-5679            
1896    	John Rosales                   	11207 Brooklyn (Kings county)                                  	5895 609 921     	727-85-4651            
1897    	John Rosales                   	33125 Miami (Miami-Dade county)                                	1906 504 471     	780-84-6724            
1898    	John Rosales                   	75034 Frisco (Collin county)                                   	1458 665 755     	910-67-1459            
1899    	John Rosario                   	11746 Huntington Station (Suffolk county)                      	9084 579 295     	871-81-5653            
1900    	John Rosario                   	37129 Murfreesboro (Rutherford county)                         	2735 989 514     	801-85-6234            
1901    	John Rosas                     	60016 Des Plaines (Cook county)                                	7989 821 103     	601-17-5734            
1902    	John Rose                      	30047 Lilburn (Gwinnett county)                                	7959 518 095     	684-66-7485            
1903    	John Rose                      	92154 San Diego (San Diego county)                             	6463 464 961     	911-36-7555            
1904    	John Rose                      	93536 Lancaster (Los Angeles county)                           	2365 485 095     	847-04-2809            
1905    	John Ross                      	10468 Bronx (Bronx county)                                     	6488 066 533     	145-28-5476            
1906    	John Ross                      	76137 Fort Worth (Tarrant county)                              	2325 508 660     	188-78-7199            
1907    	John Ross                      	95828 Sacramento (Sacramento county)                           	3068 898 406     	629-26-4019            
1908    	John Roth                      	22407 Fredericksburg (Spotsylvania county)                     	6869 903 079     	344-17-4926            
1909    	John Roth                      	77459 Missouri City (Fort Bend county)                         	2302 727 703     	776-90-4806            
1910    	John Roth                      	94536 Fremont (Alameda county)                                 	8733 481 013     	081-14-0733            
1911    	John Rowe                      	10002 New York City (New York county)                          	8271 898 009     	752-59-9961            
1912    	John Rowe                      	22193 Woodbridge (Prince William county)                       	4513 291 675     	377-98-0596            
1913    	John Rowe                      	30127 Powder Springs (Cobb county)                             	3645 741 281     	399-24-3993            
1914    	John Rowland                   	95020 Gilroy (Santa Clara county)                              	6290 907 565     	614-32-4378            
1915    	John Rubio                     	33025 Hollywood (Broward county)                               	6085 516 481     	620-56-1923            
1916    	John Ruiz                      	60402 Berwyn (Cook county)                                     	9429 329 376     	547-39-5856            
1917    	John Ruiz                      	80015 Aurora (Arapahoe county)                                 	8298 618 201     	924-39-1212            
1918    	John Ruiz                      	92335 Fontana (San Bernardino county)                          	6826 751 577     	702-57-0477            
1919    	John Ruiz                      	92563 Murrieta (Riverside county)                              	7481 416 486     	621-45-5775            
1920    	John Rush                      	92504 Riverside (Riverside county)                             	2623 804 488     	881-32-7918            
1921    	John Russell                   	2301 Brockton (Plymouth county)                                	9156 416 374     	639-76-8218            
1922    	John Russell                   	33411 West Palm Beach (Palm Beach county)                      	2992 988 169     	579-23-8274            
1923    	John Russell                   	725 Caguas (Caguas county)                                     	6677 703 375     	943-51-3849            
1924    	John Russo                     	78745 Austin (Travis county)                                   	4378 677 397     	164-59-9906            
1925    	John Russo                     	92804 Anaheim (Orange county)                                  	8319 920 549     	430-33-0274            
1926    	John Ryan                      	94558 Napa (Napa county)                                       	1669 685 821     	074-62-8501            
1927    	John Salas                     	22193 Woodbridge (Prince William county)                       	4453 288 248     	034-76-8918            
1928    	John Salas                     	92154 San Diego (San Diego county)                             	5105 589 727     	265-81-1539            
1929    	John Salazar                   	10468 Bronx (Bronx county)                                     	2151 361 212     	570-12-2079            
1930    	John Salazar                   	90631 La Habra (Orange county)                                 	9387 331 675     	663-32-7177            
1931    	John Salazar                   	90650 Norwalk (Los Angeles county)                             	4686 509 100     	772-44-5694            
1932    	John Salgado                   	10469 Bronx (Bronx county)                                     	6324 883 618     	259-43-5414            
1933    	John Salinas                   	95020 Gilroy (Santa Clara county)                              	9897 073 281     	116-29-6787            
1934    	John Sanchez                   	10029 New York City (New York county)                          	3220 362 162     	797-81-7632            
1935    	John Sanchez                   	10458 Bronx (Bronx county)                                     	3543 914 541     	478-06-8178            
1936    	John Sanchez                   	10701 Yonkers (Westchester county)                             	2188 110 224     	775-09-6736            
1937    	John Sanchez                   	11204 Brooklyn (Kings county)                                  	8458 948 948     	587-83-0808            
1938    	John Sanchez                   	11220 Brooklyn (Kings county)                                  	5239 841 075     	270-12-6534            
1939    	John Sanchez                   	2301 Brockton (Plymouth county)                                	7435 108 857     	834-45-4208            
1940    	John Sanchez                   	27406 Greensboro (Guilford county)                             	9537 353 255     	405-58-1818            
1941    	John Sanchez                   	30044 Lawrenceville (Gwinnett county)                          	6870 885 478     	864-99-5633            
1942    	John Sanchez                   	32244 Jacksonville (Duval county)                              	6113 419 336     	463-96-0627            
1943    	John Sanchez                   	32765 Oviedo (Seminole county)                                 	6869 021 401     	709-08-5598            
1944    	John Sanchez                   	34787 Winter Garden (Orange county)                            	3159 575 144     	836-60-4245            
1945    	John Sanchez                   	60609 Chicago (Cook county)                                    	7192 119 850     	398-45-9227            
1946    	John Sanchez                   	73099 Yukon (Canadian county)                                  	9258 948 604     	429-97-3038            
1947    	John Sanchez                   	75035 Frisco (Collin county)                                   	3444 205 908     	674-65-3315            
1948    	John Sanchez                   	90805 Long Beach (Los Angeles county)                          	7765 827 170     	546-80-7556            
1949    	John Sanchez                   	926 San Juan (San Juan county)                                 	6876 321 811     	523-42-9413            
1950    	John Sanchez                   	92677 Laguna Niguel (Orange county)                            	8879 638 897     	401-02-7666            
1951    	John Sanchez                   	93274 Tulare (Tulare county)                                   	4276 840 389     	479-77-7001            
1952    	John Sanchez                   	94509 Antioch (Contra Costa county)                            	9488 558 965     	710-31-9221            
1953    	John Sanchez                   	94544 Hayward (Alameda county)                                 	6302 240 227     	897-16-6470            
1954    	John Sanders                   	33025 Hollywood (Broward county)                               	1282 092 534     	298-19-6217            
1955    	John Sanders                   	60402 Berwyn (Cook county)                                     	8966 509 043     	585-98-3791            
1956    	John Sandoval                  	11435 Jamaica (Queens county)                                  	9630 598 319     	340-17-2145            
1957    	John Sandoval                  	30135 Douglasville (Douglas county)                            	2117 761 768     	981-64-9637            
1958    	John Santana                   	60085 Waukegan (Lake county)                                   	2238 001 610     	895-28-1459            
1959    	John Santana                   	72401 Jonesboro (Craighead county)                             	7814 054 056     	395-48-3971            
1960    	John Santana                   	90042 Los Angeles (Los Angeles county)                         	4277 479 924     	670-47-6807            
1961    	John Santiago                  	7055 Passaic (Passaic county)                                  	6384 667 252     	416-11-9373            
1962    	John Santiago                  	91761 Ontario (San Bernardino county)                          	1398 603 377     	451-66-0695            
1963    	John Santos                    	79912 El Paso (El Paso county)                                 	8303 018 259     	138-73-6917            
1964    	John Santos                    	85281 Tempe (Maricopa county)                                  	8703 672 156     	276-55-7437            
1965    	John Saunders                  	91761 Ontario (San Bernardino county)                          	2387 925 039     	945-78-0454            
1966    	John Savage                    	11209 Brooklyn (Kings county)                                  	9937 491 114     	538-51-9021            
1967    	John Schmidt                   	84043 Lehi (Utah county)                                       	1620 270 039     	871-51-4255            
1968    	John Schmidt                   	94112 San Francisco (San Francisco county)                     	3602 961 121     	336-63-9131            
1969    	John Schneider                 	11372 Jackson Heights (Queens county)                          	2392 661 513     	861-59-8429            
1970    	John Schneider                 	85364 Yuma (Yuma county)                                       	6258 872 690     	944-03-1769            
1971    	John Schneider                 	92020 El Cajon (San Diego county)                              	4592 953 239     	498-67-6760            
1972    	John Schroeder                 	91331 Pacoima (Los Angeles county)                             	8228 020 538     	634-71-6397            
1973    	John Schultz                   	10023 New York City (New York county)                          	5929 214 412     	524-72-6260            
1974    	John Schultz                   	11706 Bay Shore (Suffolk county)                               	6248 253 849     	057-58-5794            
1975    	John Schultz                   	60647 Chicago (Cook county)                                    	1313 038 335     	853-28-0293            
1976    	John Schwartz                  	78753 Austin (Travis county)                                   	7721 322 862     	171-93-6635            
1977    	John Scott                     	11717 Brentwood (Suffolk county)                               	4183 487 720     	912-18-5935            
1978    	John Scott                     	32244 Jacksonville (Duval county)                              	2441 035 625     	075-95-3346            
1979    	John Scott                     	47906 West Lafayette (Tippecanoe county)                       	6634 021 484     	552-97-2870            
1980    	John Scott                     	75040 Garland (Dallas county)                                  	3739 437 902     	048-12-6656            
1981    	John Scott                     	76137 Fort Worth (Tarrant county)                              	8628 163 713     	839-49-5868            
1982    	John Scott                     	77379 Spring (Harris county)                                   	7967 378 911     	008-58-9723            
1983    	John Scott                     	85364 Yuma (Yuma county)                                       	4039 688 150     	445-82-6419            
1984    	John Scott                     	90706 Bellflower (Los Angeles county)                          	1844 760 609     	107-36-4081            
1985    	John Scott                     	95020 Gilroy (Santa Clara county)                              	1444 707 954     	257-65-2175            
1986    	John Sexton                    	10453 Bronx (Bronx county)                                     	2195 018 782     	462-41-5914            
1987    	John Shah                      	29483 Summerville (Dorchester county)                          	8234 100 199     	562-14-4909            
1988    	John Shannon                   	11206 Brooklyn (Kings county)                                  	3404 871 797     	300-36-6777            
1989    	John Shannon                   	60608 Chicago (Cook county)                                    	5168 443 307     	406-45-5930            
1990    	John Sharp                     	75035 Frisco (Collin county)                                   	4087 092 584     	349-34-8559            
1991    	John Sharp                     	77373 Spring (Harris county)                                   	9267 732 257     	617-27-8545            
1992    	John Sharp                     	85326 Buckeye (Maricopa county)                                	3896 342 940     	399-72-8498            
1993    	John Sharp                     	94565 Pittsburg (Contra Costa county)                          	3000 988 492     	505-28-6965            
1994    	John Shaw                      	78641 Leander (Williamson county)                              	9265 575 116     	971-06-9853            
1995    	John Shaw                      	79936 El Paso (El Paso county)                                 	8198 398 338     	277-80-5704            
1996    	John Shepherd                  	75228 Dallas (Dallas county)                                   	3987 669 817     	770-79-3966            
1997    	John Shepherd                  	93727 Fresno (Fresno county)                                   	2535 350 644     	444-73-0948            
1998    	John Sherman                   	90037 Los Angeles (Los Angeles county)                         	9890 585 745     	997-48-5923            
1999    	John Shields                   	40475 Richmond (Madison county)                                	1703 353 718     	354-02-0911            
2000    	John Short                     	73160 Oklahoma City (Cleveland county)                         	1336 553 396     	478-36-8356            
2001    	John Silva                     	10128 New York City (New York county)                          	8227 985 754     	944-66-1141            
2002    	John Silva                     	75228 Dallas (Dallas county)                                   	1706 898 018     	251-25-4938            
2003    	John Silva                     	78574 Mission (Hidalgo county)                                 	8644 425 194     	188-65-0365            
2004    	John Silva                     	87114 Albuquerque (Bernalillo county)                          	2790 657 668     	281-25-9423            
2005    	John Silva                     	87121 Albuquerque (Bernalillo county)                          	4456 311 607     	092-60-5640            
2006    	John Silva                     	93065 Simi Valley (Ventura county)                             	8569 226 677     	736-59-3132            
2007    	John Simmons                   	27610 Raleigh (Wake county)                                    	9946 528 141     	386-90-8926            
2008    	John Simmons                   	60016 Des Plaines (Cook county)                                	1571 505 622     	336-48-8100            
2009    	John Simmons                   	60619 Chicago (Cook county)                                    	4020 441 489     	841-15-7248            
2010    	John Simmons                   	75070 McKinney (Collin county)                                 	8540 821 051     	412-74-1174            
2011    	John Simmons                   	92126 San Diego (San Diego county)                             	7354 124 040     	708-88-5664            
2012    	John Simmons                   	92882 Corona (Riverside county)                                	7875 970 181     	548-23-0051            
2013    	John Simon                     	30024 Suwanee (Gwinnett county)                                	2573 110 077     	014-90-8992            
2014    	John Simpson                   	20878 Gaithersburg (Montgomery county)                         	5416 228 755     	848-74-4830            
2015    	John Simpson                   	85225 Chandler (Maricopa county)                               	1878 829 259     	329-65-8813            
2016    	John Sims                      	6010 Bristol (Hartford county)                                 	1358 424 669     	923-13-6016            
2017    	John Sims                      	75056 The Colony (Denton county)                               	2735 265 879     	618-47-0752            
2018    	John Skinner                   	29445 Goose Creek (Berkeley county)                            	8240 262 326     	936-38-2624            
2019    	John Smith                     	10029 New York City (New York county)                          	3020 578 854     	380-95-1667            
2020    	John Smith                     	10456 Bronx (Bronx county)                                     	2396 370 038     	699-11-7287            
2021    	John Smith                     	11207 Brooklyn (Kings county)                                  	7008 397 016     	393-73-7442            
2022    	John Smith                     	11215 Brooklyn (Kings county)                                  	7932 627 820     	214-01-4554            
2023    	John Smith                     	11233 Brooklyn (Kings county)                                  	4862 138 892     	490-71-1736            
2024    	John Smith                     	23462 Virginia Beach (Virginia Beach City county)              	4977 404 348     	853-56-0889            
2025    	John Smith                     	28215 Charlotte (Mecklenburg county)                           	8318 746 032     	492-71-4618            
2026    	John Smith                     	29072 Lexington (Lexington county)                             	9805 998 240     	750-40-9048            
2027    	John Smith                     	29681 Simpsonville (Greenville county)                         	3746 060 825     	245-99-7649            
2028    	John Smith                     	30004 Alpharetta (Fulton county)                               	2003 253 604     	794-57-6864            
2029    	John Smith                     	30052 Loganville (Gwinnett county)                             	3190 796 852     	794-05-5895            
2030    	John Smith                     	30263 Newnan (Coweta county)                                   	6373 555 173     	840-57-1708            
2031    	John Smith                     	37013 Antioch (Davidson county)                                	4617 937 123     	088-39-7994            
2032    	John Smith                     	40475 Richmond (Madison county)                                	7781 263 362     	166-81-1964            
2033    	John Smith                     	43055 Newark (Licking county)                                  	9665 833 205     	726-29-9314            
2034    	John Smith                     	47906 West Lafayette (Tippecanoe county)                       	6944 145 189     	702-70-2144            
2035    	John Smith                     	60618 Chicago (Cook county)                                    	9061 527 068     	063-01-7673            
2036    	John Smith                     	60639 Chicago (Cook county)                                    	9008 315 668     	284-98-1294            
2037    	John Smith                     	63376 St. Peters (St. Charles county)                          	4921 701 699     	416-19-9216            
2038    	John Smith                     	7055 Passaic (Passaic county)                                  	9331 162 656     	673-61-1665            
2039    	John Smith                     	73099 Yukon (Canadian county)                                  	8622 881 521     	208-97-1719            
2040    	John Smith                     	75052 Grand Prairie (Dallas county)                            	1442 127 947     	612-84-6447            
2041    	John Smith                     	75070 McKinney (Collin county)                                 	5534 959 016     	701-96-0829            
2042    	John Smith                     	75211 Dallas (Dallas county)                                   	5145 951 735     	211-75-2149            
2043    	John Smith                     	77494 Katy (Fort Bend county)                                  	6869 531 606     	239-19-0252            
2044    	John Smith                     	78245 San Antonio (Bexar county)                               	5195 006 713     	460-69-6673            
2045    	John Smith                     	78521 Brownsville (Cameron county)                             	2506 147 071     	882-09-0188            
2046    	John Smith                     	79924 El Paso (El Paso county)                                 	3463 517 596     	001-74-4829            
2047    	John Smith                     	85142 Queen Creek (Maricopa county)                            	5061 616 017     	972-54-1419            
2048    	John Smith                     	89031 North Las Vegas (Clark county)                           	6598 050 356     	378-62-6773            
2049    	John Smith                     	89108 Las Vegas (Clark county)                                 	6166 531 729     	755-40-1684            
2050    	John Smith                     	90262 Lynwood (Los Angeles county)                             	4537 312 874     	249-37-8923            
2051    	John Smith                     	90262 Lynwood (Los Angeles county)                             	9493 256 901     	102-33-5439            
2052    	John Smith                     	91766 Pomona (Los Angeles county)                              	5838 876 358     	239-18-6250            
2053    	John Smith                     	92154 San Diego (San Diego county)                             	5572 708 467     	644-92-3608            
2054    	John Smith                     	92336 Fontana (San Bernardino county)                          	9450 804 840     	824-45-2650            
2055    	John Smith                     	92880 Corona (Riverside county)                                	9396 398 121     	717-72-0641            
2056    	John Smith                     	93536 Lancaster (Los Angeles county)                           	7010 794 115     	839-76-5763            
2057    	John Smith                     	93722 Fresno (Fresno county)                                   	2227 834 553     	469-33-8079            
2058    	John Smith                     	93727 Fresno (Fresno county)                                   	7326 957 629     	084-49-0935            
2059    	John Smith                     	94112 San Francisco (San Francisco county)                     	5848 053 804     	551-02-0013            
2060    	John Smith                     	94501 Alameda (Alameda county)                                 	8927 613 806     	755-96-2699            
2061    	John Smith                     	95035 Milpitas (Santa Clara county)                            	4308 032 374     	690-51-0201            
2062    	John Smith                     	95035 Milpitas (Santa Clara county)                            	8990 008 510     	113-21-1635            
2063    	John Smith                     	95111 San Jose (Santa Clara county)                            	7233 302 433     	483-94-5699            
2064    	John Snow                      	30043 Lawrenceville (Gwinnett county)                          	6279 421 692     	424-04-3377            
2065    	John Snyder                    	10456 Bronx (Bronx county)                                     	8567 591 734     	084-26-2999            
2066    	John Snyder                    	32822 Orlando (Orange county)                                  	1057 393 777     	079-97-1460            
2067    	John Snyder                    	92345 Hesperia (San Bernardino county)                         	6486 872 198     	466-51-0532            
2068    	John Snyder                    	92503 Riverside (Riverside county)                             	9591 079 468     	043-31-9022            
2069    	John Solis                     	78666 San Marcos (Hays county)                                 	1613 690 426     	124-16-9255            
2070    	John Sosa                      	92376 Rialto (San Bernardino county)                           	6247 923 388     	431-85-4702            
2071    	John Sosa                      	94544 Hayward (Alameda county)                                 	3083 533 009     	500-52-9916            
2072    	John Soto                      	10458 Bronx (Bronx county)                                     	5683 457 160     	010-93-0746            
2073    	John Soto                      	10466 Bronx (Bronx county)                                     	8274 445 478     	182-87-6942            
2074    	John Soto                      	72401 Jonesboro (Craighead county)                             	7165 408 564     	290-36-1981            
2075    	John Soto                      	77095 Houston (Harris county)                                  	4831 879 209     	318-69-8944            
2076    	John Soto                      	91331 Pacoima (Los Angeles county)                             	3100 485 480     	875-30-4257            
2077    	John Sparks                    	78249 San Antonio (Bexar county)                               	2646 085 657     	182-58-5234            
2078    	John Spears                    	43026 Hilliard (Franklin county)                               	7726 969 741     	532-29-6488            
2079    	John Spence                    	53215 Milwaukee (Milwaukee county)                             	4764 260 681     	466-27-1891            
2080    	John Spencer                   	19124 Philadelphia (Philadelphia county)                       	1489 531 748     	562-47-7874            
2081    	John Spencer                   	90631 La Habra (Orange county)                                 	1093 880 414     	397-51-3296            
2082    	John Stafford                  	95758 Elk Grove (Sacramento county)                            	2190 844 168     	337-86-5014            
2083    	John Stanley                   	10032 New York City (New York county)                          	3705 536 676     	170-64-3016            
2084    	John Stanley                   	37042 Clarksville (Montgomery county)                          	6766 973 880     	623-64-6003            
2085    	John Stanley                   	93905 Salinas (Monterey county)                                	8596 069 880     	297-74-9497            
2086    	John Stanton                   	27858 Greenville (Pitt county)                                 	2088 565 900     	963-75-7358            
2087    	John Stanton                   	30022 Alpharetta (Fulton county)                               	5965 699 983     	644-38-8236            
2088    	John Stark                     	926 San Juan (San Juan county)                                 	8545 845 056     	101-36-6995            
2089    	John Steele                    	11211 Brooklyn (Kings county)                                  	4292 114 727     	672-41-1220            
2090    	John Steele                    	11435 Jamaica (Queens county)                                  	8330 477 272     	268-67-4333            
2091    	John Steele                    	612 Arecibo (Arecibo county)                                   	2755 236 477     	380-88-2065            
2092    	John Steele                    	77479 Sugar Land (Fort Bend county)                            	5422 413 035     	548-31-2632            
2093    	John Steele                    	78245 San Antonio (Bexar county)                               	9481 308 846     	866-31-9034            
2094    	John Steele                    	91762 Ontario (San Bernardino county)                          	7996 843 157     	518-87-7150            
2095    	John Stephens                  	10466 Bronx (Bronx county)                                     	5523 311 040     	418-07-3122            
2096    	John Stephens                  	28173 Waxhaw (Union county)                                    	4227 941 014     	117-92-2587            
2097    	John Stephenson                	30047 Lilburn (Gwinnett county)                                	5625 641 731     	278-78-6297            
2098    	John Stevens                   	10468 Bronx (Bronx county)                                     	4025 590 822     	362-70-4043            
2099    	John Stevens                   	43055 Newark (Licking county)                                  	6756 182 052     	049-14-7670            
2100    	John Stevens                   	60639 Chicago (Cook county)                                    	2319 700 898     	480-70-7144            
2101    	John Stevens                   	75002 Allen (Collin county)                                    	2260 339 736     	188-16-9846            
2102    	John Stevenson                 	91744 La Puente (Los Angeles county)                           	9883 328 180     	917-75-1203            
2103    	John Stewart                   	10467 Bronx (Bronx county)                                     	7498 288 693     	353-86-6815            
2104    	John Stewart                   	30052 Loganville (Gwinnett county)                             	6491 310 515     	106-54-9409            
2105    	John Stewart                   	30281 Stockbridge (Henry county)                               	7249 790 017     	869-08-2214            
2106    	John Stewart                   	33023 Hollywood (Broward county)                               	6128 713 172     	998-42-7758            
2107    	John Stewart                   	7087 Union City (Hudson county)                                	2908 403 476     	029-89-2322            
2108    	John Stewart                   	73099 Yukon (Canadian county)                                  	4910 546 967     	746-32-4707            
2109    	John Stewart                   	91706 Baldwin Park (Los Angeles county)                        	3479 809 779     	936-73-8289            
2110    	John Stewart                   	92114 San Diego (San Diego county)                             	8578 318 910     	736-18-6926            
2111    	John Stewart                   	92154 San Diego (San Diego county)                             	5069 251 370     	662-90-8450            
2112    	John Stokes                    	11219 Brooklyn (Kings county)                                  	8608 572 599     	849-21-7168            
2113    	John Stokes                    	97006 Beaverton (Washington county)                            	1330 012 902     	794-83-5663            
2114    	John Stone                     	34953 Port St. Lucie (St. Lucie county)                        	2784 017 764     	626-14-6565            
2115    	John Stone                     	94565 Pittsburg (Contra Costa county)                          	1857 578 992     	296-81-6199            
